,Especificação,Classe,Tipo
210287,Cafeteiras não elétricas,21,p
210243,Caixas de vidro,21,p
210038,Caixas para chá,21,p
210261,"Geleiras portáteis, não elétricas",21,p
210213,Calçadeiras para sapatos,21,p
210070,Caldeirões,21,p
210269,Campânulas para refeições [cloches],21,p
210263,Peles de camurça para limpeza,21,p
210245,Castiçais,21,p
210232,Canecas,21,p
210291,Canecas,21,p
210032,Canecas para cerveja,21,p
210271,Moringas [bilhas],21,p
210144,Frascos de bebidas para esportes,21,p
210348,Cantis de bolso,21,p
210342,Canudos para bebidas,21,p
210093,Capas para tábuas de passar,21,p
210193,Cerâmica,21,p
210068,Cerâmicas para uso doméstico,21,p
210010,Cerdas de animais,21,p
210379,Cerdas de porco para fabricação de escovas,21,p
210170,"Cestas para piqueniques, com louça",21,p
210017,Cestos de pão para uso doméstico,21,p
210340,Cestos para papel,21,p
210266,Cestos para uso doméstico,21,p
210246,Chaleiras não elétricas,21,p
210309,Chapas de ferro não elétricas para waffles,21,p
210107,Chapas para impedir o transbordo de leite,21,p
210086,Chifres para beber,21,p
210288,Coadores de chá [filtros],21,p
210256,Coadores não elétricos para café,21,p
210088,Escorredores para uso doméstico,21,p
210402,"Coberturas [vedadores] em silicone para alimentos, reutilizáveis",21,p
210224,Cofres de porquinho,21,p
210376,Cofrinhos de moeda,21,p
210156,Colheres para banhar alimentos [utensílios para cozinhar],21,p
210326,Colheres para misturar [utensílios de cozinha],21,p
210386,Colheres para sorvete,21,p
210383,Conchas para servir,21,p
210390,Conchas para servir vinho,21,p
210122,Conjuntos de porta-condimentos,21,p
210397,Conta-gotas para uso cosmético,21,p
210398,Conta-gotas para uso doméstico,21,p
210318,Copos de papel ou de plástico,21,p
210319,Copos para beber,21,p
210316,Cortadores modeladores de biscoito [artigo de cozinha],21,p
210328,Cortadores de massa [espátula de padeiro],21,p
210100,Couro para polimento,21,p
210380,Crina de cavalo para fabricação de escovas,21,p
210098,Cristais [vidraçaria],21,p
210370,Cubos de gelo reutilizáveis,21,p
210399,"Cuscuzeiras, não elétricas",21,p
210056,Incensários [perfumadores],21,p
210394,Decoradores e bicos para decorar e confeitar bolos,21,p
210041,Descalçadeiras para botas,21,p
210258,"Descansos de copos e garrafas, exceto de papel ou tecido",21,p
210090,Descansos de talheres para mesa,21,p
210112,Descansos para ferros de passar,21,p
210393,Descansos para sachê de chá,21,p
210329,Desentupidores de pia,21,p
210406,"Difusores de óleos aromáticos, exceto varetas difusoras, elétricos e não elétricos",21,p
210368,"Difusores de repelentes de mosquitos, para uso com tomada",21,p
210117,Dispensadores de sabão,21,p
210036,Dispensadores de toalhas de papel,21,p
210345,Dispositivos elétricos para atrair e matar insetos,21,p
210233,"Embalagens para aerossol, exceto para uso medicinal",21,p
210080,Enceradeiras não elétricas,21,p
210078,Enfeites de porcelana,21,p
210014,Escovas *,21,p
210250,Escovas de dentes,21,p
210276,"Escovas de dentes, elétricas",21,p
210051,Escovas de toalete,21,p
210251,"Escovas elétricas, exceto de partes de máquina",21,p
210073,Escovas para cavalos,21,p
210364,Escovas para cera de esqui,21,p
210365,Escovas para cílios,21,p
210137,Escovas para esfregar,21,p
210304,Escovas para lavar louça,21,p
210278,Escovas para limpar tanques e recipientes,21,p
210071,Escovas para sapatoa,21,p
210215,Escovas para sobrancelhas,21,p
210052,Escovas para vidros de luminárias,21,p
210050,Escovinhas para as unhas,21,p
210044,Esferas de vidro decorativas,21,p
210135,Esfregões,21,p
210259,Esfregões abrasivos para cozinha,21,p
210339,Esfregões com sistema de torção,21,p
210066,Esfregões metálicos para arear,21,p
210168,Esfregões para limpeza,21,p
210125,Espanadores de móveis,21,p
210281,"Espanadores de pó, de penas",21,p
210330,Espátulas [utensílios de cozinha],21,p
210349,Espátulas para cosméticos,21,p
210177,Espátulas para tortas,21,p
210049,Espetos de metal para cozinha,21,p
210331,Esponjas abrasivas para limpar a pele,21,p
210123,Esponjas de toalete,21,p
210354,Esponjas para maquiagem,21,p
210148,Esponjas para pó-de-arroz,21,p
210280,Esponjas para uso doméstico,21,p
210124,Esponjeiras,21,p
210332,Espremedores de alho [utensílio de cozinha],21,p
210138,"Espremedores de frutas não elétricos, para uso doméstico",21,p
210412,Espremedores de tubo de pasta de dente,21,p
210217,"Estátuas de porcelana, cerâmica, faiança, terracota ou vidro",21,p
210285,"Figuras [estatuetas] de porcelana, cerâmica, faiança, terracota ou vidro",21,p
210221,Esticadores de vestuário,21,p
210115,Nécessaires equipadas com artigos de toalete,21,p
210128,Estojos para pentes,21,p
210195,"Estojos para pó compacto, vazios",21,p
210268,Estopa de algodão para limpeza,21,p
210312,Estopa para limpeza,21,p
210373,Etiquetas identificadoras para decantadores,21,p
210091,Fechos para tampas de panelas,21,p
210284,"Fibra de vidro, exceto para isolamento ou uso têxtil",21,p
210283,"Fibras de sílica vitrificada, exceto para uso têxtil",21,p
210320,Fio dental,21,p
210079,Formas [utensílios de cozinha],21,p
210103,Formas de cozinha,21,p
210347,Formas para alargar botas,21,p
210141,Formas para alargar luvas,21,p
210120,Formas para alargar sapatos,21,p
210142,Formas para bolos,21,p
210099,Formas para cubos de gelo,21,p
210405,Formas para ovo poché,21,p
210289,Frascos*,21,p
210022,Frascos de vidro [recipientes],21,p
210136,Frigideiras,21,p
210260,"Fritadeiras, não elétricas",21,p
210089,Fruteiras,21,p
210121,Funis,21,p
210302,Gaiolas para animais de estimação,21,p
210059,Gaiolas para pássaros,21,p
210057,Galhetas,21,p
210292,Galheteiros,21,p
210140,Gamelas [vasilhas],21,p
210033,Jarras de vidro,21,p
210040,Garrafão revestido de trançado de vime,21,p
210045,Garrafas,21,p
210047,Garrafas para refrigerar,21,p
210118,Garrafas sifão para água gaseificada,21,p
210046,Garrafas térmicas,21,p
210145,Grelhas [utensílios para cozinhar],21,p
210164,Indez [ovos artificiais],21,p
210248,Infusores de chá,21,p
210104,Instrumentos de limpeza manuais,21,p
210013,Instrumentos de rega,21,p
210344,Instrumentos para remover maquiagem,21,p
210341,Jardineiras para janelas,21,p
210371,"Jogos americanos, exceto de papel ou tecido",21,p
210372,"Jogos americanos, exceto de papel ou tecido",21,p
210005,Lã de aço para limpeza,21,p
210152,"Lã de vidro, exceto para isolamento",21,p
210194,Lixeiras,21,p
210286,"Linha de fibra de vidro, exceto para uso têxtil",21,p
210409,Lixeiras para descarte de fraldas,21,p
210129,Louça de faiança,21,p
210208,Louças,21,p
210418,Luvas abrasivas para esfoliar a pele,21,p
210321,Luvas de jardinagem,21,p
210403,Luvas para escovação de animais,21,p
210360,Luvas para limpar veículos,21,p
210294,Luvas para polir,21,p
210290,Luvas para uso doméstico,21,p
210357,"Luvas térmicas para cozinha, para uso no preparo de churrascos",21,p
210157,Maiólica,21,p
210002,Manjedouras,21,p
210074,Manjedouras para animais,21,p
210030,Manteigueiras,21,p
210257,Máquinas não elétricas de café,21,p
210408,"Máquinas para fazer macarrão, operadas manualmente",21,p
210363,"Máquinas para fazer tortilhas, não elétricas [utensílio de cozinha]",21,p
210069,Mata-moscas [mecânicos],21,p
210054,Materiais para fabricação de escovas,21,p
210187,"Materiais para polir, exceto preparações, papel e pedra",21,p
210325,Merendeiras [lancheiras],21,p
210096,Misturadores não elétricos para uso doméstico,21,p
210254,Moedores manuais para café,21,p
210184,Moedores manuais para pimenta,21,p
210158,"Moedores para cozinha, não elétricos",21,p
210162,Moinhos manuais para uso doméstico,21,p
210161,"Mosaicos de vidro, exceto para construção",21,p
210234,"Obras de arte de porcelana, cerâmica, faiança, terracota ou vidro",21,p
210167,Opalinas,21,p
210165,Oveiros,21,p
210275,Paliteiros,21,p
210105,Palitos de dentes,21,p
210353,Panelas não elétricas de cozimento a vapor,21,p
210101,Panelas para cozinha,21,p
210077,Panos de limpeza,21,p
210282,Panos de pó,21,p
210417,Panos para lavar louça,21,p
210303,Panos para limpeza de chão,21,p
210378,Panos para polimento,21,p
210377,"Papa-bolinhas, elétricos ou não",21,p
210102,Pás de uso doméstico,21,p
210311,Pauzinhos para comida oriental,21,p
210314,Pauzinhos para mexer coquetéis,21,p
210381,Pegadores de gelo,21,p
210382,Pegadores de salada,21,p
210356,Pega-panelas,21,p
210055,Pêlos para escovas,21,p
210067,Peneiradores de cinzas [utensílios domésticos],21,p
210097,Peneiras [utensílios de uso doméstico],21,p
210061,Peneiras de farinha [utensílios domésticos],21,p
210110,Pentes com dentes largos para os cabelos,21,p
210176,Pentes elétricos,21,p
210075,Pentes para animais,21,p
210076,Pentes*,21,p
210384,Pilões para uso na cozinha,21,p
210185,Pimenteiras,21,p
210388,Pinças para açúcar,21,p
210361,Pincéis de maquiagem,21,p
210240,Pincéis para barba,21,p
210358,Pincéis para culinária,21,p
210178,Provadores de vinho [pipetas],21,p
210212,Pires,21,p
210189,Porcelanas,21,p
210037,Porta sabonetes,21,p
210064,Porta-cardápios,21,p
210210,Porta-guardanapos de mesa,21,p
210310,Porta-pão,21,p
210116,Porta-papel higiênico,21,p
210335,Porta-toalha para mesa,21,p
210352,Porta-velas,21,p
210153,Potes,21,p
210317,Potes de biscoitos,21,p
210084,Potes para cola,21,p
210235,Pratos,21,p
210173,Pratos de papel,21,p
210333,Pratos descartáveis,21,p
210407,Pratos para difusão de óleos aromáticos,21,p
210313,Pregadores para roupa,21,p
210171,Prensas para calças,21,p
210094,Prensas para gravatas,21,p
210015,Pulverizadores [sprinklers],21,p
210387,Quebra-nozes,21,p
210197,Raladores para cozinha,21,p
210028,Rascadeiras,21,p
210063,Recipientes decantadores,21,p
210410,Recipientes descartáveis em folha de alumínio para uso doméstico,21,p
210062,Recipientes isolantes térmicos,21,p
210007,Recipientes isolantes térmicos para alimentos,21,p
210035,Recipientes isolantes térmicos para bebidas,21,p
210211,Recipientes metálicos para fazer sorvetes e bebidas geladas,21,p
210034,Recipientes para beber,21,p
210272,Recipientes para cozinha,21,p
210199,Recipientes para cozinha ou uso doméstico,21,p
210265,Redomas para queijeira,21,p
210375,Refis para escovas de dente elétricas,21,p
210163,Refugos de lã para limpeza,21,p
210016,Regadores,21,p
210404,Rodos [instrumentos de limpeza],21,p
210042,Rolhas de vidro,21,p
210175,Rolos para massa [domésticos],21,p
210191,Saboneteiras,21,p
210043,"Saca-rolhas, elétricos e não elétricos",21,p
210315,Sacos de confeiteiros,21,p
210203,Saladeiras,21,p
210204,Saleiros,21,p
210226,Samovares não elétricos,21,p
210367,Separadores de dedos do pé para uso por pedicures,21,p
210401,Separadores de gema de ovo,21,p
210366,"Separadores de gemas e claras, não elétricos, para fins domésticos",21,p
210359,Seringas para temperar alimentos,21,p
210207,Serviços [baixela],21,p
210255,Serviços de café [utensílio de mesa],21,p
210209,Serviços de chá [utensílio de mesa],21,p
210308,"Sílica fundida [produtos semitrabalhados], exceto para construção",21,p
210279,Sinalizadores de porcelana ou vidro,21,p
210132,Suportes para arranjos de plantas e flores,21,p
210392,Suportes para banheiras portáteis de bebê,21,p
210146,Suportes para grelhas,21,p
210241,Suportes para pincéis para barba,21,p
210108,Tábuas de cortar para cozinha,21,p
210006,Tábuas de lavar,21,p
210169,Tábuas para pão,21,p
210179,Tábuas para passar roupa,21,p
210220,Taças,21,p
210181,Tachos de barro,21,p
210400,"Tagines [panela marroquina], não elétricas",21,p
210092,Tampas de pote,21,p
210337,Tampas para aquário,21,p
210031,Tampas para manteigueiras,21,p
210346,Tapetes culinários,21,p
210338,Terrários [viveiros] para interiores,21,p
210305,Terrários de interiores [cultura de plantas],21,p
210214,Terrinas,21,p
210415,Tigelas automáticas para alimentação de animais de estimação,21,p
210414,Tigelas para alimentação de animais de estimação,21,p
210154,"Travessas para frutas, legumes e verduras",21,p
210334,Trilhos e argolas para pendurar toalhas,21,p
210355,"Trituradores para uso na cozinha, não elétricos",21,p
210411,Tubos cilíndricos para descascar alho,21,p
210192,Urinóis,21,p
210227,"Utensílios de mesa, exceto facas, garfos e colheres",21,p
210159,Utensílios de uso doméstico,21,p
210274,Utensílios não elétricos para cozinhar,21,p
210087,Utensílios para cosméticos,21,p
210273,Utensílios para cozinha,21,p
210225,Utensílios para toalete,21,p
210228,Vaporizadores de perfume,21,p
210126,Varais de roupa,21,p
210395,Varais giratórios,21,p
210190,Vasos,21,p
210133,Vasos para flores,21,p
210020,Vassouras,21,p
210021,Vassouras mecânicas,21,p
210114,Vidro em pó para decoração,21,p
210119,"Vidro esmaltado, exceto para construção",21,p
210229,Vidro incorporado com finos condutores elétricos,21,p
210231,Vidro para janelas de veículos [produtos semi-acabados],21,p
210230,Vidro pintado,21,p
210149,"Vidro, não trabalhado ou semitrabalhado, exceto vidro para construção",21,p
210143,Vidros [matérias-primas],21,p
210085,Vidros [recipientes],21,p
210166,Vidros opalas,21,p
220074,Sargaço [material de estofamento],22,p
220025,Algodão cru,22,p
220112,Amarrações não metálicas [amarrilhos],22,p
220004,Aparas de madeira,22,p
220035,Barbantes [cordel],22,p
220032,Barbantes [cordel] para embalagem,22,p
220081,Braçadeiras não metálicas para sustentação de cargas,22,p
220084,Cabos não metálicos,22,p
220075,"Capas para veículos, não adaptadas",22,p
220019,Casulos,22,p
220114,Cerdas de porco*,22,p
220086,Cintas não metálicas para uso agrícola,22,p
220085,Coberturas para camuflagem,22,p
220022,Corda de chicote,22,p
220091,Corda para embalagem,22,p
220021,Cordas *,22,p
220020,Cordas não metálicas,22,p
220103,Cordas para reboque de carros,22,p
220038,Cordéis feitos de papel,22,p
220039,Cordéis para redes,22,p
220088,Cordões para caixilhos de janelas de guilhotina,22,p
220089,Cordões para pendurar quadros,22,p
220015,Correias de cânhamo,22,p
220082,Correias não metálicas para sustentação de cargas,22,p
220027,Crina de cavalo*,22,p
220080,Invólucros de palha para garrafas,22,p
220007,Flocos [enchimento],22,p
220044,Ervas para estofamento,22,p
220023,Escadas de corda,22,p
220070,Esparto [grama],22,p
220014,Estopa,22,p
220026,Estopa de algodão,22,p
220018,Fibra de coco,22,p
220101,Fibras curtas de algodão,22,p
220013,Fibras de cânhamo,22,p
220087,Fibras de carbono para uso têxtil,22,p
220066,Fibras de rami,22,p
220037,Fibras de sílica vitrificada para uso têxtil,22,p
220093,Fibras de vidro para uso têxtil,22,p
220061,Fibras em rama para estofamento e enchimento,22,p
220060,Fibras em rama para filtragem,22,p
220092,Fibras plásticas para uso têxtil,22,p
220076,Fibras têxteis,22,p
220010,Fibras têxteis em bruto,22,p
220016,Resíduos de seda,22,p
220079,Fios não metálicos para atar ou embalar,22,p
220042,Fios para amarrar feixes,22,p
220045,Fitas de gelosias [lamelas de persianas],22,p
220078,Fitas não metálicas para embrulhar ou atar,22,p
220041,Flocos de lã,22,p
220040,Flocos de seda,22,p
220036,Gaxetas fibrosas para navios,22,p
220046,Juta,22,p
220072,Lã [velo],22,p
220051,Lã cardada,22,p
220050,Lã crua ou tratada,22,p
220033,Lã para estofamento [acolchoamento],22,p
220052,Lã penteada,22,p
220073,Lã tosquiada,22,p
220048,"Laços [redes, entrelaçamentos]",22,p
220054,Líber,22,p
220083,Lingas não metálicas para sustentação de cargas,22,p
220056,Linho em bruto [fibra do linho],22,p
220055,"Linhol [fio grosso, untado em cerol]",22,p
220115,Lonas de proteção contra poeira,22,p
220110,Lonas [telas] para velas de embarcações,22,p
220049,Malhas [redes],22,p
220030,"Materiais para estofamento, exceto de borracha, materiais plásticos, papel ou papelão",22,p
220031,"Material para embalagem [enchimento, acolchoamento] exceto de borracha, matérias plásticas, papel ou papelão",22,p
220002,Oleados [tecidos],22,p
220047,Paina,22,p
220005,Palha de madeira,22,p
220062,Palha para estofamento,22,p
220065,Pêlos de animais,22,p
220012,Pêlos de camelo,22,p
220064,Penas para estofamento [plumas],22,p
220028,Penugem [plumas],22,p
220029,Penugem de Eider [plumas],22,p
220111,"Persianas [toldos] para exteriores, de matéria têxtil",22,p
220057,Plumas [penugem] para enchimento [artigos de cama],22,p
220067,Ráfia,22,p
220094,Redes *,22,p
220108,Redes de cerco,22,p
220011,Redes de pesca,22,p
220009,Redes para camuflagem,22,p
220043,Redes para dormir,22,p
220113,Redes utilizadas para a alimentação de animais,22,p
220090,Resíduos de algodão [estopa] para estofamentos,22,p
220117,Sacos de bivaque como abrigos,22,p
220116,Sacos de tecido especialmente adaptados para armazenamento de fraldas,22,p
220106,Sacos em malha para lavagem de roupa,22,p
220069,"Sacos [invólucros, sacolas] para embalagem, de matéria têxtil",22,p
220107,Sacos mortuários,22,p
220118,Sacos para roupa suja,22,p
220068,Sacos para transporte e armazenamento de mercadorias a granel,22,p
220104,Sacos postais,22,p
220008,Seda crua,22,p
220006,Serragem de madeira,22,p
220077,Sisal,22,p
220109,Tanques-rede para piscicultura,22,p
220001,Tela de tecido para tabiques de ventilação,22,p
220071,Toldos*,22,p
220003,Tiras para atar videiras,22,p
220102,Toldos de material sintético,22,p
220058,Toldos de matérias têxteis,22,p
220059,Velas de navios,22,p
220105,Velas para windsurfe,22,p
230008,Algodão fiado,23,p
230012,Lã fiada,23,p
230010,Fiados [fio passado à fieira],23,p
230001,Linhas *,23,p
230002,Fios de algodão,23,p
230018,Fios de borracha para uso têxtil,23,p
230005,Fios de cânhamo,23,p
230015,Fios de cerzidura,23,p
230006,Fios de fibra de coco,23,p
230017,Fios de fibra de vidro para uso têxtil,23,p
230011,Fios de juta,23,p
230004,Fios de lã,23,p
230013,Fios de linho,23,p
230020,Fios de matérias plásticas para uso têxtil,23,p
230032,Fios de metal para bordados,23,p
230014,Fios de raiom,23,p
230007,Fios de seda,23,p
230019,Fios elásticos para uso têxtil,23,p
230003,Fios para bordado,23,p
230009,Fios para costura [linhas],23,p
230031,Passamanaria [fio],23,p
230016,Seda fiada,23,p
240042,Bandeiras de tecido ou plástico,24,p
240106,"Blanquetas para impressão, de material têxtil",24,p
240123,Bolsas de lã para envolver bebês,24,p
240054,Fustão,24,p
240047,Braçadeiras de matérias têxteis [presilha],24,p
240011,Brocados,24,p
240022,"Caminhos de mesa, exceto de papel",24,p
240059,Capas [soltas] para móveis,24,p
240075,Capas de plástico para móveis,24,p
240115,Capas para almofadas,24,p
240074,Capas para colchões,24,p
240117,"Capas para móveis, de tecido",24,p
240023,Cheviotes [tecido],24,p
240061,Chita [tecido],24,p
240029,Colchas de cama,24,p
240032,Cobertas de cama de papel,24,p
240114,Mantas de cama,24,p
240121,Cobertores para animais de estimação,24,p
240118,Cobertura de tecido para tampo de vaso sanitário,24,p
240103,Tapeçarias murais [colgadura] de matérias têxteis,24,p
240119,Cortinas de chuveiro de tecido ou plástico,24,p
240085,Cortinas de matérias têxteis ou plásticas,24,p
240093,Cortinas de tecidos transparentes,24,p
240031,Cotim [tecido leve de linho ou algodão],24,p
240035,Crepe [tecido],24,p
240036,Crepom [tecido],24,p
240037,Damasco [tecido],24,p
240096,Descanso para garrafas e copos em tecido.,24,p
240044,Droguete [estofo],24,p
240045,Edredons,24,p
240010,Entretelas,24,p
240090,Esparto [tecidos],24,p
240043,Estamenha de tecido ou plástico,24,p
240006,Estandartes de tecido ou plástico,24,p
240102,Etiquetas de tecido,24,p
240098,Fazendas não tecidas [não urdidas],24,p
240027,Feltro *,24,p
240050,Flanela [tecido],24,p
240020,Forros de tecido para calçados,24,p
240039,Forros [têxteis],24,p
240019,"Forros de chapéus, feitos de matéria têxtil",24,p
240112,Fronhas decorativas para travesseiros,24,p
240080,Fronhas de travesseiros,24,p
240056,Gaze [tecido],24,p
240076,Guardanapos de mesa têxteis,24,p
240062,Jérsei [tecido],24,p
240097,Jogos americanos de tecidos,24,p
240113,Jogos americanos de tecidos,24,p
240100,Lençóis [liner] para sacos de dormir,24,p
240040,Lençóis [têxteis],24,p
240101,Lenços de tecido para remover maquiagem,24,p
240078,Lenços têxteis,24,p
240015,Lonas [telas] para tapeçaria ou para bordados,24,p
240055,Luvas para banho,24,p
240009,Tela para peneiras,24,p
240034,Mantas de viagem,24,p
240073,Marabu [tecido],24,p
240105,Materiais filtrantes de matérias têxteis,24,p
240012,Materiais têxteis,24,p
240081,Matérias plásticas [substitutas de tecidos],24,p
240077,Molesquim [tecido],24,p
240095,Morim [tecido],24,p
240079,Mosquiteiros,24,p
240127,Musseline [tecido],24,p
240025,Oleados [toalhas de mesa],24,p
240013,Panos *,24,p
240018,Panos de cânhamo,24,p
240057,"Panos gomados, exceto para fins de papelaria",24,p
240007,Panos para bilhar,24,p
240053,Panos para queijo,24,p
240120,Panos para troca de fraldas para bebês,24,p
240126,Protetores de moisés [roupa de cama],24,p
240030,Protetores de colchões,24,p
240084,Raiom,24,p
240082,Reposteiros [cortinados de porta],24,p
240005,"Roupa de banho, exceto vestuário",24,p
240068,Roupa de cama,24,p
240071,"Roupa de cama, mesa e banho",24,p
240128,Sacos de bivaque como capas para sacos de dormir,24,p
240124,Sacos de dormir,24,p
240122,Sacos de dormir para bebês,24,p
240125,Saias para cama,24,p
240088,Seda [Tecidos],24,p
240041,Sudário [tecido],24,p
240091,Tafetá [tecidos],24,p
240069,Tecido adamascado de linho,24,p
240052,Tecido de lã frisado,24,p
240111,Tecido de seda ou lã aveludada,24,p
240058,Tecido grosseiro,24,p
240021,Tecido para calçados,24,p
240048,Tecido para vidro [toalha],24,p
240008,Tecidos *,24,p
240001,Tecidos adesivos para aplicação a quente,24,p
240028,Tecidos de algodão,24,p
240017,Tecidos de cânhamo,24,p
240104,Tecidos de fibra de vidro para uso têxtil,24,p
240063,Tecidos de juta,24,p
240064,Tecidos de lã,24,p
240067,Tecidos de linho,24,p
240083,Tecidos de rami,24,p
240060,Tecidos de seda para estampagem,24,p
240049,Tecidos desenhados para bordado,24,p
240046,Tecidos elásticos,24,p
240003,Tecidos imitação de peles de animais,24,p
240002,Tecidos impermeáveis a gases para balões aeronáuticos,24,p
240038,Tecidos para lingerie,24,p
240004,Tecidos para mobiliário [estofamento],24,p
240116,Tecidos para uso têxtil,24,p
240016,Tela de treliça,24,p
240033,"Toalhas de mesa, exceto de papel",24,p
240070,"Toalhas de mesa e guardanapos, exceto de papel",24,p
240129,Toalhas de piquenique,24,p
240087,Toalhas de rosto de matérias têxteis,24,p
240072,Toalhas têxteis,24,p
240092,Tricôs [tecidos],24,p
240089,Tule,24,p
240026,Veludo,24,p
240094,Zefir [tecido],24,p
250097,Agasalhos para as mãos,25,p
250133,"Agasalhos [regalo] de pés, não aquecidos eletricamente",25,p
250073,Alpercatas,25,p
250144,Anáguas,25,p
250001,Antiderrapantes para calçados,25,p
250028,Armações de chapéus,25,p
250186,Artigos de chapelaria,25,p
250071,Artigos de malha [vestuário],25,p
250096,Aventais [vestuário],25,p
250182,"Babadores, com manga, exceto de papel",25,p
250128,"Babadouros, exceto de papel",25,p
250148,Bandanas,25,p
250063,Bermudas,25,p
250016,Biqueiras para calçados,25,p
250115,Sobretudos [vestuário],25,p
250011,Boá [estola de plumas],25,p
250147,Body [roupa íntima],25,p
250106,Bolsos para roupas,25,p
250012,Bonés,25,p
250019,Borzeguins,25,p
250014,Botas *,25,p
250175,Botas de cano curto,25,p
250015,Botas de cano médio,25,p
250145,Botas de esqui,25,p
250141,Botas para esportes *,25,p
250021,Cachenês,25,p
250110,Calçados de madeira,25,p
250003,Calçados*,25,p
250008,Calcanheiras para meias,25,p
250064,Calças compridas,25,p
250171,Calcinhas,25,p
250125,Sungas,25,p
250042,Camisas,25,p
250044,Camisas de manga curta,25,p
250094,Camisas desportivas,25,p
250155,Camisetas,25,p
250172,Camisetas regata para a prática de esportes,25,p
250040,Canos de botas,25,p
250177,Capas de corte para cabeleireiros,25,p
250027,Capuzes [vestuário],25,p
250076,Cartolas,25,p
250086,Casacos [capotes],25,p
250121,Casacos [jaquetas],25,p
250035,Casulas sacerdotais [vestimenta],25,p
250046,Chapéus [chapelaria],25,p
250162,Chapéus de papel [vestuário],25,p
250101,Chinelos [pantufas],25,p
250005,Chinelos de banho,25,p
250075,Chuteiras,25,p
250039,Cintas liga,25,p
250079,Cintas [roupa íntima],25,p
250031,Cintos [vestuário],25,p
250160,Cintos porta-moedas [vestuário],25,p
250020,Colarinhos [vestuário],25,p
250050,Colarinhos postiços,25,p
250082,Coletes,25,p
250078,Coletes [roupa íntima],25,p
250159,Coletes para pesca,25,p
250146,Combinação [roupa íntima],25,p
250053,Combinações [vestuário],25,p
250022,Corpetes,25,p
250025,Corpetes de lingerie,25,p
250112,Cuecas,25,p
250023,Cuecas samba-canção,25,p
250058,Culotes para bebês,25,p
250120,Dólmã [veste militar],25,p
250069,Lenços de pescoço,25,p
250092,Enxovais para recém-nascidos [vestuário],25,p
250084,Escapulários [vestuário],25,p
250055,Espartilhos,25,p
250074,Estolas de pele,25,p
250070,Faixas [vestuário],25,p
250142,Faixas para a cabeça [vestuário],25,p
250153,Fantasias [roupas],25,p
250048,Ferragens de metal para calçados,25,p
250068,Forros confeccionados [parte de vestuário],25,p
250077,Gabardines [vestuário],25,p
250080,Galochas,25,p
250061,Gáspeas para sapatos,25,p
250009,Gorros,25,p
250060,Gravatas,25,p
250010,Macacões,25,p
250169,Jardineiras [vestuário],25,p
250089,Jérseis [vestuário],25,p
250168,Leggings [calças],25,p
250161,Lencinhos de bolso do peito,25,p
250191,Lenços de cabeça,25,p
250180,Leotards [collants],25,p
250093,Librés,25,p
250038,Ligas,25,p
250067,Luvas [vestuário],25,p
250167,Luvas de esqui,25,p
250099,Luvas sem dedos,25,p
250013,Malhas [vestuário],25,p
250098,Manípulos [estolas],25,p
250152,Mantilhas,25,p
250163,Máscaras para dormir,25,p
250036,Meias,25,p
250176,Meias absorventes de transpiração,25,p
250006,"Meias finas compridas, femininas",25,p
250007,"Meias finas compridas, femininas e absorventes de transpiração",25,p
250051,Meias-calças,25,p
250187,Mitenes [luvas sem dedos],25,p
250100,Mitras [chapéus],25,p
250059,Orelheiras [vestuário],25,p
250030,Palas de boné,25,p
250072,Palas para camisas,25,p
250041,Palmilhas,25,p
250143,Parcas,25,p
250043,Peitilhos de camisas,25,p
250102,Pelerines,25,p
250049,Peles [vestuário],25,p
250103,Peliças,25,p
250033,Robes,25,p
250062,Perneiras,25,p
250193,Perneiras curtas,25,p
250108,Pijamas,25,p
250157,Plastrom,25,p
250088,Polainas,25,p
250165,Ponchos,25,p
250083,Presilhas para polainas,25,p
250185,Protetores de salto para sapatos,25,p
250034,Suéteres,25,p
250095,Punhos de camisa,25,p
250181,Quimonos,25,p
250189,Rash guards [camisa de compressão para prática esportiva],25,p
250026,Roupa íntima,25,p
250149,Roupa para ginástica,25,p
250126,Trajes de banho,25,p
250151,Roupas de couro,25,p
250150,Roupas de imitação de couro,25,p
250104,Roupas de praia,25,p
250087,Roupas impermeáveis,25,p
250054,Roupas íntimas absorventes de transpiração,25,p
250052,Roupas para esqui náutico,25,p
250127,Roupões de banho,25,p
250090,Saias,25,p
250164,Saias-calças,25,p
250131,Saltos de sapatos,25,p
250116,Saltos para calçados,25,p
250111,Sandálias,25,p
250004,Sandálias de banho,25,p
250130,Sapatos*,25,p
250105,Sapatos de praia,25,p
250132,Sapatos para esportes *,25,p
250085,Sapatos para ginástica,25,p
250154,Sáris,25,p
250166,Sarongues,25,p
250129,Solas para calçados,25,p
250024,Solidéus [barrete],25,p
250017,Sudários axilares,25,p
250018,Suspensórios,25,p
250037,Suspensórios de meias,25,p
250114,Sutiãs,25,p
250192,Sutiãs adesivos,25,p
250056,Ternos,25,p
250117,Togas,25,p
250158,Toucas de banho,25,p
250124,Toucas de natação,25,p
250066,Trajes,25,p
250134,Travas para chuteiras de futebol,25,p
250174,Túnicas para padres,25,p
250156,Turbantes,25,p
250119,Uniformes,25,p
250178,Uniformes de caratê,25,p
250179,Uniformes de judô,25,p
250173,Valenki [botas de feltro],25,p
250109,Vestidos,25,p
250045,Vestuário *,25,p
250184,Vestuário bordado,25,p
250190,Vestuário com LED,25,p
