,Especificação,Classe,Tipo
auxprod6_1_21_2252,Raspadeira para limpeza de cachimbo,34,p
auxprod6_1_21_2253,Raspador [ferramenta],8,p
auxprod6_1_21_2254,Raspador [utensílio doméstico],21,p
auxprod6_1_21_2255,Raticida,5,p
auxprod6_1_21_2256,Reagente e preparado biológico para fim de pesquisa científica,1,p
auxprod6_1_21_2257,Reagente químico para fim de diagnóstico,5,p
auxprod6_1_21_2258,Reagente químico usado na indústria e na ciência,1,p
auxprod6_1_21_2259,Reagente químico utilizado em revelação fotográfica,1,p
auxprod6_1_21_2260,Reator de fissão,11,p
auxprod6_1_21_2261,Reator de fusão,11,p
auxprod6_1_21_2262,Reator térmico para aparelhos e instrumentos de pesquisa científica,9,p
auxprod6_1_21_2263,Reator térmico para aparelhos e instrumentos médicos,10,p
auxprod6_1_21_2264,Reator térmico para produção de energia,11,p
auxprod6_1_21_2265,Rebenque [chicote],18,p
auxprod6_1_21_2266,"Rebitadores [máquina para rebitar], exceto os de propulsão muscular",7,p
auxprod6_1_21_2267,Rebocador para embarcação,12,p
auxprod6_1_21_2268,Rebolo [parte de máquina],7,p
auxprod6_1_21_2269,Recarregador de energia [bateria],9,p
auxprod6_1_21_2270,Receptáculo para papel de cigarro,34,p
auxprod6_1_21_2271,Receptor de som,9,p
auxprod6_1_21_2272,"Recipiente de metal [botijão] para acondicionamento de gás, cheio",4,p
auxprod6_1_21_2273,"Recipiente de metal [botijão] para acondicionamento de gás, vazio",6,p
auxprod6_1_21_2274,Recipiente frigorífico não elétrico de uso doméstico,21,p
auxprod6_1_21_2275,Recipiente metálico para animal,6,p
auxprod6_1_21_2276,Recipiente não metálico para animal,21,p
auxprod6_1_21_2277,Recipiente para defumador não elétrico,21,p
auxprod6_1_21_2278,Recipiente plástico de laboratório para pesquisas científicas,9,p
auxprod6_1_21_2279,Recipiente plástico para coletar urina e fezes para exame laboratorial,10,p
auxprod6_1_21_2280,Reco-reco,15,p
auxprod6_1_21_2281,Rede de vôlei,28,p
auxprod6_1_21_2282,Refrigerante [bebida],32,p
auxprod6_1_21_2283,Registro d'água para instalações sanitárias,11,p
auxprod6_1_21_2284,Regletes para escrita em braile,16,p
auxprod6_1_21_2285,Régua de precisão,9,p
auxprod6_1_21_2286,Regulador para iluminação de palco,9,p
auxprod6_1_21_2287,Relógio de quartzo,14,p
auxprod6_1_21_2288,Removedor de cosmético,3,p
auxprod6_1_21_2289,Repelente de peste,5,p
auxprod6_1_21_2290,Repelente higiênico para cão e gato,5,p
auxprod6_1_21_2291,Repolho [fresco],31,p
auxprod6_1_21_2292,Reprodutor audiovisual para automóvel,9,p
auxprod6_1_21_2293,Reprodutores e matrizes,31,p
auxprod6_1_21_2294,Requeijão,29,p
auxprod6_1_21_2295,Resfriador,11,p
auxprod6_1_21_2296,Resina para confecção de dente,5,p
auxprod6_1_21_2297,Resistor [resistência elétrica],9,p
auxprod6_1_21_2298,Revestimento de parede feito de fibra de bagaço de cana,19,p
auxprod6_1_21_2299,Revestimento não medicinal para pílulas,1,p
auxprod6_1_21_2300,Rim,29,p
auxprod6_1_21_2301,Ringue de estrutura metálica,6,p
auxprod6_1_21_2302,Ringue de estrutura não metálica,19,p
auxprod6_1_21_2303,Rissole,30,p
auxprod6_1_21_2304,Robô industrial [máquina],7,p
auxprod6_1_21_2305,"Roçadeira [foice de cabo alto, própria para roçar mato – ferramenta de propulsão 
muscular]",8,p
auxprod6_1_21_2306,Roda [ferramenta de propulsão muscular],8,p
auxprod6_1_21_2307,Roda de roleta,28,p
auxprod6_1_21_2308,Roda hidráulica [parte de máquina],7,p
auxprod6_1_21_2309,Roda-gigante,28,p
auxprod6_1_21_2310,Rodízio metálico para cortina,6,p
auxprod6_1_21_2311,Rodízio não metálico para cortina,20,p
auxprod6_1_21_2312,Rodízio para carrinho de compra,12,p
auxprod6_1_21_2313,Rodo,21,p
auxprod6_1_21_2314,Rojão [projetil-foguete],13,p
auxprod6_1_21_2315,Roleta [jogo],28,p
auxprod6_1_21_2316,"Rolo para estofado, cama e berço",20,p
auxprod6_1_21_2317,Roseta de estuque [ornato arquitetônico],19,p
auxprod6_1_21_2318,Roseta de metal para espora,6,p
auxprod6_1_21_2319,"Roseta de papel, de seda [flor artificial]",26,p
auxprod6_1_21_2320,Roupa íntima descartável,25,p
auxprod6_1_21_2321,Roupa para mergulho,9,p
auxprod6_1_21_2322,Roupas de cama hipoalergênicas,24,p
auxprod6_1_21_2323,Roxo de Paris [tinta],2,p
auxprod6_1_21_2324,Rubelita,14,p
auxprod6_1_21_2325,Rubi,14,p
auxprod6_1_21_2326,Rúcula fresca,31,p
auxprod6_1_21_2327,Sabão para animal de estimação,3,p
auxprod6_1_21_2328,Sachê com sílica gel para higienização [desumidificador],3,p
auxprod6_1_21_2329,Saco anódico para refino de ouro na fabricação de moeda [parte de máquina],7,p
auxprod6_1_21_2330,Saco d'água ou de gelo para uso medicinal,10,p
auxprod6_1_21_2331,Saco de estopa para limpeza,22,p
auxprod6_1_21_2332,Saco para lavar roupa,22,p
auxprod6_1_21_2333,Safira,14,p
auxprod6_1_21_2334,Sais de alumínio [antiperspirantes de uso industrial],1,p
auxprod6_1_21_2335,"Saladas preparadas prontas para comer, consistindo principalmente de macarrão",30,p
auxprod6_1_21_2336,Salame,29,p
auxprod6_1_21_2337,Salicilato,1,p
auxprod6_1_21_2338,Salsa [erva fresca],31,p
auxprod6_1_21_2339,Sálvia [erva fresca],31,p
auxprod6_1_21_2340,Sanca,19,p
auxprod6_1_21_2341,Sandália para gesso,10,p
auxprod6_1_21_2342,Sanduicheira [aparelho elétrico],11,p
auxprod6_1_21_2343,Sanefa para cortina e persiana [têxtil],24,p
auxprod6_1_21_2344,Saponáceo,3,p
auxprod6_1_21_2345,Sargento [ferramenta],8,p
auxprod6_1_21_2346,Sarjel [tecido grosso de lã],24,p
auxprod6_1_21_2347,Sarrafo de madeira,19,p
auxprod6_1_21_2348,Secadora a gás ou a vapor [máquina de ação térmica],11,p
auxprod6_1_21_2349,Secadora de roupa a gás,11,p
auxprod6_1_21_2350,Selecionador de som [aparelho],9,p
auxprod6_1_21_2351,Seleta de legume em conserva,29,p
auxprod6_1_21_2352,Selim para animal,18,p
auxprod6_1_21_2353,Semente de gergelim,31,p
auxprod6_1_21_2354,Semente de mamona,31,p
auxprod6_1_21_2355,Sensor de ângulo de ataque e de ângulo de deslizamento lateral para aeronave,12,p
auxprod6_1_21_2356,Sensor de temperatura para aeronave,12,p
auxprod6_1_21_2357,Separador de célula sanguínea,10,p
auxprod6_1_21_2358,Separador de moeda [equipamento],9,p
auxprod6_1_21_2359,Separador magnético [aparelho],9,p
auxprod6_1_21_2360,Separador magnético [máquinas ou parte de máquinas industriais],7,p
auxprod6_1_21_2361,Seringa especial para enema,10,p
auxprod6_1_21_2362,Seringa para animal,10,p
auxprod6_1_21_2363,Serpentina de papel,28,p
auxprod6_1_21_2364,Serra de aço [parte de máquina],7,p
auxprod6_1_21_2365,Sianinha [artigo de armarinho],26,p
auxprod6_1_21_2366,Sidra [bebida alcoólica],33,p
auxprod6_1_21_2367,Silencioso [silenciador] para escapamentos de veículos terrestres,7,p
auxprod6_1_21_2368,Sinete para lacrar,16,p
auxprod6_1_21_2369,"Siri, não vivo",29,p
auxprod6_1_21_2370,Sismógrafo,9,p
auxprod6_1_21_2371,"Sistema computadorizado [hardware e software] dedicado ao controle de peças de 
artilharia [console de operação]",13,p
auxprod6_1_21_2372,"Sistema computadorizado [hardware e software] dedicado ao disparo de peças de 
artilharia [console de tiro]",13,p
auxprod6_1_21_2373,"Sistema computadorizado [hardware e software] de monitoramento e detecção de 
objetos em espaço aéreo, por meio de micro-ondas",9,p
auxprod6_1_21_2374,"Sistema computadorizado [hardware e software] de monitoramento e detecção de 
objetos em espaço aéreo, por meio de ondas de rádio",9,p
auxprod6_1_21_2375,"Sistema computadorizado [hardware e software] de monitoramento e detecção de 
objetos em espaço aéreo, por meio de ondas sonoras",9,p
auxprod6_1_21_2376,"Sistema computadorizado [hardware e software] de monitoramento e detecção de 
objetos em espaço aéreo, por meio de radiação infravermelha",9,p
auxprod6_1_21_2377,"Sistema computadorizado [hardware e software] de monitoramento e detecção de 
objetos em espaço marítimo, por meio de micro-ondas",9,p
auxprod6_1_21_2378,"Sistema computadorizado [hardware e software] de monitoramento e detecção de 
objetos em espaço marítimo, por meio de ondas de rádio",9,p
auxprod6_1_21_2379,"Sistema computadorizado [hardware e software] de monitoramento e detecção de 
objetos em espaço marítimo, por meio de ondas sonoras",9,p
auxprod6_1_21_2380,"Sistema computadorizado [hardware e software] de monitoramento e detecção de 
objetos em espaço marítimo, por meio de radiação infravermelha",9,p
auxprod6_1_21_2381,"Sistema computadorizado [hardware e software] de monitoramento e detecção de 
objetos em espaço terrestre, por meio de micro-ondas",9,p
auxprod6_1_21_2382,"Sistema computadorizado [hardware e software] de monitoramento e detecção de 
objetos em espaço terrestre, por meio de ondas de rádio",9,p
auxprod6_1_21_2383,"Sistema computadorizado [hardware e software] de monitoramento e detecção de 
objetos em espaço terrestre, por meio de ondas sonoras",9,p
auxprod6_1_21_2384,"Sistema computadorizado [hardware e software] de monitoramento e detecção de 
objetos em espaço terrestre, por meio de radiação infravermelha",9,p
auxprod6_1_21_2385,"Sistema computadorizado [hardware e software] de monitoramento e detecção de 
objetos, por meio de radiação visível",9,p
auxprod6_1_21_2386,Sistema e equipamentos de tratamento de efluentes,11,p
auxprod6_1_21_2387,Sistemas de segurança para veículos,12,p
auxprod6_1_21_2388,Sobrepeliz,25,p
auxprod6_1_21_2389,Sofá-cama,20,p
auxprod6_1_21_2390,Software para jogo e entretenimento [programa de computador],9,p
auxprod6_1_21_2391,Soja fresca,31,p
auxprod6_1_21_2392,Soja caramelizada doce [alimentos em que a soja é predominante],29,p
auxprod6_1_21_2393,Solado não ortopédico,25,p
auxprod6_1_21_2394,Solda metálica,6,p
auxprod6_1_21_2395,Solução eletrolítica para fins medicinais,5,p
auxprod6_1_21_2396,"Solução injetável à base de ácido, sem finalidade terapêutica, de aplicação 
intradérmica para cobrir escara",5,p
auxprod6_1_21_2397,Solução para nutrição parenteral [para uso medicinal],5,p
auxprod6_1_21_2398,Solução química para bateria de sistema de refrigeração,1,p
auxprod6_1_21_2399,Solução química para bateria de veículo automotivo,1,p
auxprod6_1_21_2400,Solventes/ diluentes destinados à indústria,1,p
auxprod6_1_21_2401,"Sonda [aparelho de perfuração que atinge grande e média profundidade para 
conhecimento do subsolo]",7,p
auxprod6_1_21_2402,Sorbato de potássio para alimentos,1,p
auxprod6_1_21_2403,Sorda de rapadura [biscoito doce],30,p
auxprod6_1_21_2404,Soro fisiológico [medicamento],5,p
auxprod6_1_21_2405,Sorveteira elétrica de uso doméstico,11,p
auxprod6_1_21_2406,Sorveteira não elétrica de uso doméstico,21,p
auxprod6_1_21_2407,Sovela [ferramenta para furar couro],8,p
auxprod6_1_21_2408,Spencer,25,p
auxprod6_1_21_2409,Spoilers de fibra e plástico para automóveis,12,p
auxprod6_1_21_2410,Spray antipulga para animal,5,p
auxprod6_1_21_2411,"Subprodutos do processamento do cacau para uso específico na indústria 
alimentícia",1,p
auxprod6_1_21_2412,Substância antifúngica para uso industrial,1,p
auxprod6_1_21_2413,Substância anti-incrustante para tintas [produto acabado],2,p
auxprod6_1_21_2414,Substância anti-incrustante para tintas [produto químico para uso industrial],1,p
auxprod6_1_21_2415,Substância para fazer bebida não alcoólica,32,p
auxprod6_1_21_2416,Substância para preservar a semente,1,p
auxprod6_1_21_2417,Substância química fosforescente,1,p
auxprod6_1_21_2418,Substância química para desengraxar de uso doméstico,3,p
auxprod6_1_21_2419,Substância química para desengraxar de uso industrial,1,p
auxprod6_1_21_2420,Substância química para dispersar pigmento,1,p
auxprod6_1_21_2421,Substância química para soldagem,1,p
auxprod6_1_21_2422,Substitutivo do sangue para uso medicinal,5,p
auxprod6_1_21_2423,Substrato metabólico,5,p
auxprod6_1_21_2424,Sulfato de amônio,1,p
auxprod6_1_21_2425,Sulfato de cálcio di-hidratado [fosfogesso],1,p
auxprod6_1_21_2426,Sulfitos,1,p
auxprod6_1_21_2427,Súlfur amorfo,1,p
auxprod6_1_21_2428,Suplementos alimentares à base de pó de guaraná,5,p
auxprod6_1_21_2429,Suplemento alimentar para ração de animal,5,p
auxprod6_1_21_2430,Suplemento nutricional [vitaminas ou minerais] para uso medicinal,5,p
auxprod6_1_21_2431,Suplemento nutricional de óleo comestível para uso medicinal,5,p
auxprod6_1_21_2432,Suplemento ou complemento alimentar em barra para uso medicinal,5,p
auxprod6_1_21_2433,Suplemento ou complemento alimentar em líquido para uso medicinal,5,p
auxprod6_1_21_2434,Suplemento ou complemento alimentar em pó para uso medicinal,5,p
auxprod6_1_21_2435,Suporte antifricção para máquina,7,p
auxprod6_1_21_2436,Suporte de mesa para talher,21,p
auxprod6_1_21_2437,Suporte para disco,9,p
auxprod6_1_21_2438,Suporte para garrafa,21,p
auxprod6_1_21_2439,Suporte para mata borrão,16,p
auxprod6_1_21_2440,Suporte para o joelho [finalidade terapêutica],10,p
auxprod6_1_21_2441,Suporte para o sacro [finalidade terapêutica],10,p
auxprod6_1_21_2442,Suporte para o tornozelo [finalidade terapêutica],10,p
auxprod6_1_21_2443,Suporte para segurar charuto,34,p
auxprod6_1_21_2444,Suporte para segurar cigarro,34,p
auxprod6_1_21_2445,"Suporte para televisão, vídeo e som com giro horizontal",9,p
auxprod6_1_21_2446,Suportes para chapas escuras [fotografia],9,p
auxprod6_1_21_2447,Suspensório ortopédico,10,p
auxprod6_1_21_2448,Suspiro,30,p
auxprod6_1_21_2449,Suta [instrumento para medir],9,p
auxprod6_1_21_2450,Sutiã para postura sem finalidade terapêutica,25,p
auxprod6_1_21_2451,Tabaco,34,p
auxprod6_1_21_2452,Tábua ou chapa para desenho,16,p
auxprod6_1_21_2453,Tacógrafo [aparelho que registra velocidade; tacômetro registrador],9,p
auxprod6_1_21_2454,Tamborim,15,p
auxprod6_1_21_2455,Talco para a higiene animal,3,p
auxprod6_1_21_2456,Talco para uso na indústria [mineral],1,p
auxprod6_1_21_2457,Talheres descartáveis,8,p
auxprod6_1_21_2458,Tambor [brinquedo],28,p
auxprod6_1_21_2459,Tambores de freio [parte de veículos],12,p
auxprod6_1_21_2460,"Tampão para o ouvido, exceto de uso terapêutico",9,p
auxprod6_1_21_2461,Tanque para lavar roupa [partes de instalações sanitárias],11,p
auxprod6_1_21_2462,Tanque térmico [energia solar],11,p
auxprod6_1_21_2463,Tapete de borracha decorativo para bebê,27,p
auxprod6_1_21_2464,Tarraxa para brinco,14,p
auxprod6_1_21_2465,"Tatuí, não vivo",29,p
auxprod6_1_21_2466,Tecido de fibra cerâmica [material isolante],17,p
auxprod6_1_21_2467,Tecido de fibra sintética,24,p
auxprod6_1_21_2468,Tecido felpudo,24,p
auxprod6_1_21_2469,Tecido para mesa de bilhar,24,p
auxprod6_1_21_2470,Tecido recamado,24,p
auxprod6_1_21_2471,Tecidos não tecidos,24,p
auxprod6_1_21_2472,Teclado eletrônico [instrumento musical],15,p
auxprod6_1_21_2473,Tela eletrificada para atordoar e repelir animal,9,p
auxprod6_1_21_2474,Tela metálica,6,p
auxprod6_1_21_2475,Tela não metálica,19,p
auxprod6_1_21_2476,Tela protetora para bebê contra freada de veículo,12,p
auxprod6_1_21_2477,Tela protetora para piscina,22,p
auxprod6_1_21_2478,Tela protetora para varanda,19,p
auxprod6_1_21_2479,Ter Henequen [fibra têxtil],22,p
auxprod6_1_21_2480,Terminais de autoatendimento,9,p
auxprod6_1_21_2481,"Terminais e barras de direção das linhas de tratores agrícolas, veículos utilitários e 
caminhões [se partes de veículos]",12,p
auxprod6_1_21_2482,Termômetro digital do tipo chupeta,10,p
auxprod6_1_21_2483,Terrine de ave,29,p
auxprod6_1_21_2484,Terrine de carne,29,p
auxprod6_1_21_2485,Terrine de crustáceo,29,p
auxprod6_1_21_2486,Terrine de molusco,29,p
auxprod6_1_21_2487,Terrine de peixe,29,p
auxprod6_1_21_2488,"Testes, exercícios ou provas de inteligência [aparelhos e software]",9,p
auxprod6_1_21_2489,"Testes, exercícios ou provas de inteligência [material impresso]",16,p
auxprod6_1_21_2490,Teto solar para automóvel,12,p
auxprod6_1_21_2491,Tiara [joia],14,p
auxprod6_1_21_2492,"Timão de arado [peça longa do arado ou do carro à qual se atrelam os animais 
que os puxam]",7,p
auxprod6_1_21_2493,"Timer [dispositivo que indica, através de sinal sonoro, o término de um intervalo de 
tempo]",9,p
auxprod6_1_21_2494,"Timer [dispositivo que liga ou desliga automaticamente qualquer equipamento, em 
momento predeterminado]",9,p
auxprod6_1_21_2495,Tinta absorvedora de irradiação,2,p
auxprod6_1_21_2496,"Tinta acrílica, exceto para artes plásticas",2,p
auxprod6_1_21_2497,Tinta acrílica para artes plásticas,2,p
auxprod6_1_21_2498,Tinta anticorrosiva,2,p
auxprod6_1_21_2499,Tinta de emulsão,2,p
auxprod6_1_21_2500,Tinta em pó,2,p
auxprod6_1_21_2501,Tinta guache,2,p
auxprod6_1_21_2502,Tinta luminosa,2,p
auxprod6_1_21_2503,Tinta para escrever [para tinteiros],16,p
auxprod6_1_21_2504,Tinta para tecido,2,p
auxprod6_1_21_2505,Tinta refletora de irradiação,2,p
auxprod6_1_21_2506,Tióis [tioálcoois],1,p
auxprod6_1_21_2507,Tira [faixa] para a cabeça,25,p
auxprod6_1_21_2508,Tira abrasiva adaptada para ferramentas manuais [parte de ferramenta],8,p
auxprod6_1_21_2509,Tira de madeira,19,p
auxprod6_1_21_2510,Tirantes de união [parte de veículos],12,p
auxprod6_1_21_2511,Tobogã,28,p
auxprod6_1_21_2512,Tocadores de arquivos de áudio digital,9,p
auxprod6_1_21_2513,Tocadores de discos ópticos de alta densidade e alta definição para uso com TVs,9,p
auxprod6_1_21_2514,"Tocadores de discos ópticos de alta densidade e alta definição [drive de 
computador]",9,p
auxprod6_1_21_2515,Tomate em conserva,29,p
auxprod6_1_21_2516,Tomate fresco,31,p
auxprod6_1_21_2517,Tomate seco,29,p
auxprod6_1_21_2518,Tomilho,30,p
auxprod6_1_21_2519,Tomógrafo computadorizado [para uso científico ou industrial],9,p
auxprod6_1_21_2520,Topázio,14,p
auxprod6_1_21_2521,Topázio imperial,14,p
auxprod6_1_21_2522,Tora de madeira,19,p
auxprod6_1_21_2523,Torniquete automático e não automático de uso médico,10,p
auxprod6_1_21_2524,Tornozeleira [joia/bijuteria],14,p
auxprod6_1_21_2525,Torrone,30,p
auxprod6_1_21_2526,Torta [alimento para animal],31,p
auxprod6_1_21_2527,Tortas [doces e salgadas],30,p
auxprod6_1_21_2528,Touca para uso médico,10,p
auxprod6_1_21_2529,Touca térmica elétrica para hidratação dos cabelos,26,p
auxprod6_1_21_2530,Transceptor [aparelho transmissor e receptor de sinal],9,p
auxprod6_1_21_2531,Trapézio,28,p
auxprod6_1_21_2532,Trava de anel,6,p
auxprod6_1_21_2533,Trava de metal para roda de veículo,6,p
auxprod6_1_21_2534,"Trava de metal, exceto elétrica",6,p
auxprod6_1_21_2535,Trava de segurança elétrica de capô de automóveis/veículos,12,p
auxprod6_1_21_2536,Treinador de vôo cego [simulador],9,p
auxprod6_1_21_2537,Trela [correia] de couro para cão,18,p
auxprod6_1_21_2538,Tremoço fresco,31,p
auxprod6_1_21_2539,Trena [instrumento de medição],9,p
auxprod6_1_21_2540,Trépano [instrumento cirúrgico],10,p
auxprod6_1_21_2541,Trépano para furar pedra [instrumento de sondagem do solo],9,p
auxprod6_1_21_2542,Trilho ferroviário,6,p
auxprod6_1_21_2543,Trincha [material de pintura],16,p
auxprod6_1_21_2544,Tripé para apoio de instrumento e partitura,15,p
auxprod6_1_21_2545,Trocador de fralda portátil [mobiliário],20,p
auxprod6_1_21_2546,Trólebus [veículo de transporte coletivo urbano],12,p
auxprod6_1_21_2547,Tubo de compressor,7,p
auxprod6_1_21_2548,Tubo de plástico PVC [tubos não metálicos para instalações de água ou esgoto],19,p
auxprod6_1_21_2549,Tubos e recipientes de coleta de sangue,10,p
auxprod6_1_21_2550,Tubos e recipientes para o processamento de sangue,10,p
auxprod6_1_21_2551,Tucum [fibra têxtil],22,p
auxprod6_1_21_2552,Turbina a vapor,7,p
auxprod6_1_21_2553,Turmalina paraíba,14,p
auxprod6_1_21_2554,Turmalina [pedra preciosa],14,p
auxprod6_1_21_2555,Turquesa [pedra preciosa],14,p
auxprod6_1_21_2556,"Tussor [tecido fino, de seda natural semelhante ao xantungue]",24,p
auxprod6_1_21_2557,Udômetro [instrumento de medição],9,p
auxprod6_1_21_2558,Uranita [minério],6,p
auxprod6_1_21_2559,Ureia [fertilizante],1,p
auxprod6_1_21_2560,Urucum para uso alimentar [condimento],30,p
auxprod6_1_21_2561,Válvula de depressão [nuclear],11,p
auxprod6_1_21_2562,"Válvula eletromagnética de entrada de água em máquinas de lavar [parte de 
máquina]",7,p
auxprod6_1_21_2563,"Válvula eletromagnética de entrada de água em máquinas de lavar [tipo interruptor 
eletromagnético]",9,p
auxprod6_1_21_2564,Válvula hidráulica de segurança [parte de máquina],7,p
auxprod6_1_21_2565,Válvula para bomba hidráulica,7,p
auxprod6_1_21_2566,Válvula para instalações de gás,11,p
auxprod6_1_21_2567,Vapor e vapor geotérmico para fins industriais,1,p
auxprod6_1_21_2568,Vaporizador e nebulizador de vapor e de gotícula para uso industrial,11,p
auxprod6_1_21_2569,Vaselina [uso industrial],4,p
auxprod6_1_21_2570,Vasilhame,21,p
auxprod6_1_21_2571,Vasoconstritor,5,p
auxprod6_1_21_2572,Vasodilatador,5,p
auxprod6_1_21_2573,Vassoura de piaçava,21,p
auxprod6_1_21_2574,Vatapá,30,p
auxprod6_1_21_2575,Vegetal em conserva,29,p
auxprod6_1_21_2576,Vegetal para animal,31,p
auxprod6_1_21_2577,Veículos militares exclusivamente para transporte,12,p
auxprod6_1_21_2578,Vela de alunagem [máquina de explosão],7,p
auxprod6_1_21_2579,Vela de ignição para motores de automóvel,7,p
auxprod6_1_21_2580,Vela impregnada com substância química repelente de inseto,5,p
auxprod6_1_21_2581,Vela para filtro elétrico de uso doméstico,11,p
auxprod6_1_21_2582,Velocímetro,9,p
auxprod6_1_21_2583,Velocípede [brinquedo],28,p
auxprod6_1_21_2584,Verdura in natura,31,p
auxprod6_1_21_2585,Vergalhão,6,p
auxprod6_1_21_2586,Verniz para calçado,2,p
auxprod6_1_21_2587,Vestimenta especial antirradioatividade,9,p
auxprod6_1_21_2588,Vestuário aquecido eletricamente,11,p
auxprod6_1_21_2589,Vibradores,10,p
auxprod6_1_21_2590,Vibradores [acessórios de estimulação sexual],10,p
auxprod6_1_21_2591,Vídeo disco,9,p
auxprod6_1_21_2592,Vidro laminado semitrabalhado,21,p
auxprod6_1_21_2593,Vidro para janela de dupla camada para isolamento térmico e acústico,19,p
auxprod6_1_21_2594,Vidro para veículo,12,p
auxprod6_1_21_2595,Vidro temperado semitrabalhado,21,p
auxprod6_1_21_2596,Viés [tira estreita de pano cortada de viés ou no sentido diagonal da peça],26,p
auxprod6_1_21_2597,Vime,20,p
auxprod6_1_21_2598,Vinagre de álcool,30,p
auxprod6_1_21_2599,Vinagre de erva,30,p
auxprod6_1_21_2600,Vinagre de leite,30,p
auxprod6_1_21_2601,Vinagre de vinho,30,p
auxprod6_1_21_2602,Vinho de fruta,33,p
auxprod6_1_21_2603,Vinil auto adesivo em bobinas para impressão digital,17,p
auxprod6_1_21_2604,"Virabrequim [em um motor de explosão, peça que possibilita o movimento 
alternado dos êmbolos; árvore de manivelas]",7,p
auxprod6_1_21_2605,Viseira de proteção,9,p
auxprod6_1_21_2606,Vitaminas e sais minerais,5,p
auxprod6_1_21_2607,Viveiro para pássaro,20,p
auxprod6_1_21_2608,"Voile [tecido leve e fino, em geral transparente]",24,p
auxprod6_1_21_2609,Volfrâmio [tungstênio] em bruto,6,p
auxprod6_1_21_2610,Vôngole,29,p
auxprod6_1_21_2611,Wattímetro [instrumento para medida de potência elétrica],9,p
auxprod6_1_21_2612,Xampu para animal com finalidade terapêutica,5,p
auxprod6_1_21_2613,Xampu para animal sem finalidade terapêutica,3,p
auxprod6_1_21_2614,Xarope de fruta,32,p
auxprod6_1_21_2615,Xaxim,31,p
auxprod6_1_21_2616,Xícara,21,p
auxprod6_1_21_2617,Xisto betuminoso semiprocessado [insumo industrial],1,p
auxprod6_1_21_2618,Zarabatana [arma de arremesso],8,p
auxprod6_1_21_2619,Zarabatana [equipamento esportivo],28,p
